review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
"Unusable, I tried loading a TV show several times. Restarted my device, uninstalled the app several times. It played their ads perfectly fine but once the video starts playing it shows a green pixelated mess. The only fix I found was to just use my browser on my tablet to watch instead of the app.",1,2025-08-02 04:16:54,Google Play,NEGATIVE,-0.999478280544281,"['a tv show', 'my device', 'the app', 'their ads', 'the video', 'a green pixelated mess', 'the only fix', 'my browser', 'my tablet', 'the app']",disgust,"{'a tv show': 'Negative', 'my device': 'Negative', 'the app': 'Negative', 'their ads': 'Positive', 'the video': 'Negative', 'a green pixelated mess': 'Negative', 'the only fix': 'Negative', 'my browser': 'Neutral', 'my tablet': 'Negative'}",bug_report
Glitchy and not very intuitive,3,2025-08-02 01:49:42,Google Play,NEGATIVE,-0.9997814297676086,[],neutral,{},bug_report
the Chief of war movie was the best show of the season. I'll learn more about Apple TV.,5,2025-08-02 00:55:37,Google Play,POSITIVE,0.9994451403617859,"['the chief', 'war movie', 'the best show', 'the season', 'apple tv']",joy,"{'the chief': 'Positive', 'war movie': 'Neutral', 'the best show': 'Positive', 'the season': 'Neutral', 'apple tv': 'Neutral'}",review
great programming.,5,2025-08-02 00:19:28,Google Play,POSITIVE,0.9998723268508911,['great programming'],joy,{'great programming': 'Positive'},review
please do hindi dubbed apple series,5,2025-08-01 23:12:10,Google Play,NEGATIVE,-0.7986549139022827,['please do hindi dubbed apple series'],neutral,{'please do hindi dubbed apple series': 'Positive'},review
love it,5,2025-08-01 22:36:34,Google Play,POSITIVE,0.9998753070831299,[],neutral,{},review
"it doesn't seem to work very well on my android phone. there is no way to change the orientation of the shows, and it constantly glitches, stopping and not playing when it says play if pressed.",2,2025-08-01 21:39:38,Google Play,NEGATIVE,-0.9994251728057861,"['my android phone', 'no way', 'the orientation', 'the shows']",sadness,"{'my android phone': 'Negative', 'no way': 'Negative', 'the orientation': 'Negative', 'the shows': 'Negative'}",bug_report
This app still needs a lot of bug solving. the app crashes upon starting. once downloaded episodes are done the app doesn't go back to its home screen. Infact none other buttons are visible on the bottom app drawer. Apple needs to work a lot on making this application bug free.,2,2025-08-01 20:32:17,Google Play,NEGATIVE,-0.9988715052604675,"['this app', 'a lot', 'bug solving', 'the app', 'once downloaded episodes', 'the app', 'its home screen', 'none other buttons', 'the bottom app drawer', 'apple', 'this application bug']",sadness,"{'this app': 'Negative', 'a lot': 'Negative', 'bug solving': 'Negative', 'the app': 'Negative', 'once downloaded episodes': 'Negative', 'its home screen': 'Negative', 'none other buttons': 'Negative', 'the bottom app drawer': 'Negative', 'apple': 'Negative', 'this application bug': 'Negative'}",bug_report
I want subscribe but it's ahow translation failed everytime,1,2025-08-01 20:19:46,Google Play,NEGATIVE,-0.9997523427009583,['translation'],sadness,{'translation': 'Negative'},review
Sub standard player with bare minimum options. They unnecessarily dim brightness to give theatre effect which is not practical in any way for mobile devices as your surrounding is not dark. No option to increase brightness. Also noticed colours flickering in some of the videos every few minutes. Still watching directly in the browser as the app is practically useless.,1,2025-08-01 19:21:32,Google Play,NEGATIVE,-0.9997143149375916,"['sub standard player', 'bare minimum options', 'brightness', 'theatre effect', 'any way', 'mobile devices', 'your surrounding', 'no option', 'brightness', 'colours', 'the videos', 'the browser', 'the app']",disgust,"{'sub standard player': 'Negative', 'bare minimum options': 'Negative', 'brightness': 'Negative', 'theatre effect': 'Negative', 'any way': 'Negative', 'mobile devices': 'Negative', 'your surrounding': 'Negative', 'no option': 'Negative', 'colours': 'Negative', 'the videos': 'Negative', 'the browser': 'Neutral', 'the app': 'Negative'}",review
"Apple had locked me out of my account without explaining why recently, I had hardly used apple TV, maybe a couple times a month, but the one time I wanted to watch a specific movie on it I find that I cant get into my account, no explanation sent, didn't break the terms of service. if I have to risk not being able to access the content I've been paying for, then whats the point of paying for it? cancelled my subscription the moment I could get back into my account, good riddance.",1,2025-08-01 18:56:19,Google Play,NEGATIVE,-0.9993588328361511,"['apple', 'my account', 'apple tv', 'maybe a couple', 'a specific movie', 'my account', 'no explanation', 'the terms', 'service', 'the content', 'the point', 'my subscription', 'my account']",sadness,"{'apple': 'Negative', 'my account': 'Negative', 'apple tv': 'Negative', 'maybe a couple': 'Negative', 'a specific movie': 'Neutral', 'no explanation': 'Negative', 'the terms': 'Negative', 'service': 'Negative', 'the content': 'Negative', 'the point': 'Negative', 'my subscription': 'Negative'}",review
"This is by far the worst streaming app I have ever used. I will pause a show and close the app properly, then it randomly has me 3 episodes ahead, or even started a new show. Then watching movies is horrible, stuttering and freezing constantly like it's trying to load the whole movie at once.",1,2025-08-01 18:55:47,Google Play,NEGATIVE,-0.9997405409812927,"['the worst streaming app', 'a show', 'the app', 'a new show', 'movies', 'stuttering', 'the whole movie']",disgust,"{'the worst streaming app': 'Negative', 'a show': 'Negative', 'the app': 'Negative', 'a new show': 'Negative', 'movies': 'Negative', 'stuttering': 'Negative', 'the whole movie': 'Negative'}",review
"AppleTV+ offers high-quality, award-winning shows and is highly entertaining. Great value!",5,2025-08-01 18:52:53,Google Play,POSITIVE,0.9998840093612671,"['appletv+', 'high-quality, award-winning shows', 'great value']",joy,"{'appletv+': 'Positive', 'high-quality, award-winning shows': 'Positive', 'great value': 'Positive'}",review
I am convinced Apple purposefully makes this app a hassle to use on Android devices to drive people towards iPhones. I refuse to believe the king of the biz in simplicity and ease of use actually quality controlled this horrid experience. good move having MLS season pass exclusively here or you would not have my business.,2,2025-08-01 18:41:19,Google Play,NEGATIVE,-0.997365415096283,"['apple', 'this app', 'android devices', 'people', 'iphones', 'the king', 'the biz', 'simplicity', 'ease', 'use', 'quality', 'this horrid experience', 'good move', 'my business']",fear,"{'apple': 'Negative', 'this app': 'Negative', 'android devices': 'Negative', 'people': 'Negative', 'iphones': 'Positive', 'the king': 'Positive', 'the biz': 'Positive', 'simplicity': 'Positive', 'ease': 'Positive', 'use': 'Negative', 'quality': 'Negative', 'this horrid experience': 'Negative', 'good move': 'Positive', 'my business': 'Neutral'}",review
I'm enjoying Apple TV very much. The show are fantastic.,5,2025-08-01 18:08:07,Google Play,POSITIVE,0.9998856782913208,"['apple tv', 'the show']",joy,"{'apple tv': 'Positive', 'the show': 'Positive'}",review
Bad,1,2025-08-01 17:38:53,Google Play,NEGATIVE,-0.999782383441925,[],disgust,{},review
The new update for Android TV has made the experience bad. Why do I need to login everyday / whenever the tv is rebooted. please revert to the earlier login.,2,2025-08-01 17:12:56,Google Play,NEGATIVE,-0.9997795224189758,"['the new update', 'android tv', 'the experience', 'the tv', 'the earlier login']",sadness,"{'the new update': 'Negative', 'android tv': 'Negative', 'the experience': 'Negative', 'the tv': 'Negative', 'the earlier login': 'Positive'}",review
"Cannot set a password, says that it can be guessed easily, man I want to use that password only, I'll be responsible if the account gets hacked so please solve this error",1,2025-08-01 17:10:54,Google Play,NEGATIVE,-0.9996836185455322,"['a password', 'that password', 'the account', 'this error']",neutral,"{'a password': 'Negative', 'that password': 'Negative', 'the account': 'Negative', 'this error': 'Negative'}",bug_report
the video keeps on getting stuck and shows black screen. pathetic app. keeps on showing quit the app msg.,1,2025-08-01 15:20:59,Google Play,NEGATIVE,-0.999800980091095,"['the video', 'black screen', 'pathetic app', 'the app msg']",sadness,"{'the video': 'Negative', 'black screen': 'Negative', 'pathetic app': 'Negative', 'the app msg': 'Negative'}",review
"app sucks but the shows are amazing. app is glitches alot but id pay triple just to watch murderbot diary one of my favorite books, so im biased, and the silo is just as great",5,2025-08-01 10:58:34,Google Play,POSITIVE,0.9986009001731873,"['app', 'the shows', 'app', 'glitches alot', 'murderbot diary', 'my favorite books', 'the silo']",surprise,"{'app': 'Negative', 'the shows': 'Positive', 'glitches alot': 'Negative', 'murderbot diary': 'Neutral', 'my favorite books': 'Negative', 'the silo': 'Positive'}",bug_report
love it,5,2025-08-01 10:04:38,Google Play,POSITIVE,0.9998753070831299,[],neutral,{},review
Some great shows but the app is awful. How is there no watchlist of shows I've saved?!,2,2025-08-01 10:00:50,Google Play,NEGATIVE,-0.9991907477378845,"['some great shows', 'the app', 'no watchlist', 'shows']",disgust,"{'some great shows': 'Positive', 'the app': 'Negative', 'no watchlist': 'Negative', 'shows': 'Positive'}",review
Cannot cast from non-Apple products. Lame.,1,2025-08-01 09:19:06,Google Play,NEGATIVE,-0.9996238946914673,['non-apple products'],disgust,{'non-apple products': 'Negative'},review
"Don't work MLS subscription on Android, only on iPhone.",1,2025-08-01 09:14:08,Google Play,NEGATIVE,-0.9968810081481934,"['mls subscription', 'iphone']",neutral,"{'mls subscription': 'Negative', 'iphone': 'Positive'}",review
"Updated my payment method (correctly, don't even say it's not), and now my account is soft-locked. It acts as though I haven't paid for it, although I have. Do NOT apologize and tell me to make a report somewhere else. This is me reporting it, now you fix it, then apologize if you do badly want to. Just know, your apology means nothing, coming from such a company as Apple, without actually fixing the problem.",1,2025-08-01 08:17:37,Google Play,NEGATIVE,-0.9994710087776184,"['my payment method', 'my account', 'a report', 'your apology', 'such a company', 'apple', 'the problem']",neutral,"{'my payment method': 'Positive', 'my account': 'Negative', 'a report': 'Negative', 'your apology': 'Negative', 'such a company': 'Negative', 'apple': 'Negative', 'the problem': 'Negative'}",bug_report
"Wish I could cast to my home devices, which are not Apple native. Can't say I'm surprised Apple is gatekeeping once again. 🙄",1,2025-08-01 07:26:47,Google Play,NEGATIVE,-0.9933544397354126,"['my home devices', 'surprised apple']",surprise,"{'my home devices': 'Negative', 'surprised apple': 'Negative'}",feature_request
I want to access my iCloud library!,1,2025-08-01 06:03:45,Google Play,POSITIVE,0.9553384184837341,['my icloud library'],anger,{'my icloud library': 'Neutral'},review
I was excited to see apple tv was on android. unfortunately it does not have the library list on here and should be called apple TV + 😕,1,2025-08-01 05:10:30,Google Play,NEGATIVE,-0.9992940425872803,"['apple tv', 'the library list', 'apple tv']",surprise,"{'apple tv': 'Negative', 'the library list': 'Negative'}",review
I am trying it for 1st time. I cannot get the game to pull up. So far based on this I would NOT continue to subscribe.,1,2025-08-01 04:54:49,Google Play,NEGATIVE,-0.9969592094421387,"['1st time', 'the game']",neutral,"{'1st time': 'Negative', 'the game': 'Negative'}",review
good,5,2025-08-01 03:05:16,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"Looking to watch Free Willy somewhere. Anywhere. Apple TV says ""watch Free Willy on Apple TV"" and then prompts you to download before showing you anything else. so you go through the hassle only to find out once you're in its 12.99 to watch that movie. TELL ME THAT IT COSTS MONEY ON TOP OF THE SUBSCRIPTION BEFORE YOU MAKE ME DOWNLOAD IT. Uninstalling. Such a pointless app with barely anything to watch",1,2025-08-01 00:58:23,Google Play,NEGATIVE,-0.999779999256134,"['apple tv', 'apple tv', 'the hassle', 'that movie', 'money', 'the subscription', 'such a pointless app']",sadness,"{'apple tv': 'Negative', 'the hassle': 'Negative', 'that movie': 'Negative', 'money': 'Negative', 'the subscription': 'Negative', 'such a pointless app': 'Negative'}",review
"so hard to find anything. bought a tv series, was watching it this morning, now at lunch, can't even find the listing, much less my library. why so complicated? wasting time!",2,2025-08-01 00:30:10,Google Play,NEGATIVE,-0.9997711777687073,"['a tv series', 'lunch', 'the listing', 'much less my library', 'time']",surprise,"{'a tv series': 'Neutral', 'lunch': 'Neutral', 'the listing': 'Negative', 'much less my library': 'Negative', 'time': 'Negative'}",review
